date,posts,score_sum,score_mean,mentions_GME,mentions_AMC,mentions_BB,Open,High,Low,Close,Adj Close,Volume,return_close,abs_return,hl_range,vol_next,absret_next,hl_next
2021-02-19,341,1740408,5103.8357771261,55,8,1,55.400001525878906,57.70000076293945,55.099998474121094,57.0,57.0,4024910,0.034482787268520276,0.034482787268520276,0.04561407524242736,17340900.0,0.14912280701754388,0.14198477941614981
2021-02-22,136,508380,3738.0882352941176,15,3,2,59.29999923706055,66.80000305175781,57.5,65.5,65.5,17340900,0.14912280701754388,0.14912280701754388,0.14198477941614981,26487640.0,0.17557251908396942,0.24025974025974026
2021-02-23,293,590982,2017.0034129692833,54,22,11,69.69999694824219,78.5999984741211,60.099998474121094,77.0,77.0,26487640,0.17557251908396942,0.17557251908396942,0.24025974025974026,37688180.0,0.18051950033608977,0.3124312546660797
2021-02-24,224,474604,2118.7678571428573,28,11,5,72.30000305175781,98.30000305175781,69.9000015258789,90.9000015258789,90.9000015258789,37688180,0.18051950033608977,0.18051950033608977,0.3124312546660797,44571740.0,0.08800879940274176,0.3799758675537134
2021-02-25,588,1968223,3347.3180272108843,83,30,4,108.9000015258789,110.0,78.5,82.9000015258789,82.9000015258789,44571740,-0.08800879940274176,0.08800879940274176,0.3799758675537134,13702800.0,0.03377566948395938,0.17228459032769916
2021-02-26,529,1540626,2912.336483931947,148,35,8,81.9000015258789,90.0999984741211,76.30000305175781,80.0999984741211,80.0999984741211,13702800,-0.03377566948395938,0.03377566948395938,0.17228459032769916,14358650.0,0.1460674756618976,0.11220046524345496
2021-03-01,169,486579,2879.165680473373,52,15,2,88.5999984741211,94.5,84.19999694824219,91.80000305175781,91.80000305175781,14358650,0.1460674756618976,0.1460674756618976,0.11220046524345496,7813540.0,0.027233114563084193,0.09966406743256787
2021-03-02,388,594208,1531.4639175257732,81,22,5,91.4000015258789,94.0,85.0999984741211,89.30000305175781,89.30000305175781,7813540,-0.027233114563084193,0.027233114563084193,0.09966406743256787,5565190.0,0.039193727663944355,0.07459208972309923
2021-03-03,565,645233,1142.0053097345133,129,24,5,89.5,91.4000015258789,85.0,85.80000305175781,85.80000305175781,5565190,-0.039193727663944355,0.039193727663944355,0.07459208972309923,7782260.0,0.0641025618225467,0.1357409852008754
2021-03-04,471,601444,1276.9511677282378,101,26,4,82.5,85.9000015258789,75.0,80.30000305175781,80.30000305175781,7782260,-0.0641025618225467,0.0641025618225467,0.1357409852008754,5973410.0,0.002490621925795855,0.07950302976999224
2021-03-05,435,506058,1163.3517241379311,96,25,10,80.80000305175781,82.69999694824219,76.30000305175781,80.5,80.5,5973410,0.002490621925795855,0.002490621925795855,0.07950302976999224,11434380.0,0.15403728603576283,0.12594192018799352
2021-03-08,153,464581,3036.4771241830067,41,4,4,85.30000305175781,94.80000305175781,83.0999984741211,92.9000015258789,92.9000015258789,11434380,0.15403728603576283,0.15403728603576283,0.12594192018799352,15041560.0,0.1302475594766317,0.14761904761904762
2021-03-09,353,1169099,3311.895184135977,86,12,6,93.80000305175781,107.69999694824219,92.19999694824219,105.0,105.0,15041560,0.1302475594766317,0.1302475594766317,0.14761904761904762,26191860.0,0.06190476190476191,0.3005075987220416
2021-03-10,649,1218174,1877.0015408320494,178,40,7,110.19999694824219,124.69999694824219,95.0999984741211,98.5,98.5,26191860,-0.06190476190476191,0.06190476190476191,0.3005075987220416,8393360.0,0.043654853317338205,0.09435794416619254
2021-03-11,487,1112965,2285.3490759753595,151,41,4,106.5,108.69999694824219,99.0,102.80000305175781,102.80000305175781,8393360,0.043654853317338205,0.043654853317338205,0.09435794416619254,11114670.0,0.08560306576968335,0.13082436087583535
2021-03-12,308,718884,2334.038961038961,79,16,2,101.5999984741211,114.0,99.4000015258789,111.5999984741211,111.5999984741211,11114670,0.08560306576968335,0.08560306576968335,0.13082436087583535,27771330.0,0.2580644786392332,0.1880341527361379
2021-03-15,103,506495,4917.42718446602,34,11,4,121.80000305175781,144.89999389648438,118.5,140.39999389648438,140.39999389648438,27771330,0.2580644786392332,0.2580644786392332,0.1880341527361379,12596760.0,0.07264955407165152,0.09831025900447299
2021-03-16,246,867496,3526.4065040650407,70,32,6,136.1999969482422,136.1999969482422,123.4000015258789,130.1999969482422,130.1999969482422,12596760,-0.07264955407165152,0.07264955407165152,0.09831025900447299,7805360.0,0.041474725667006496,0.048672609192047155
2021-03-17,218,521365,2391.5825688073396,64,18,2,132.39999389648438,136.60000610351562,130.0,135.60000610351562,135.60000610351562,7805360,0.041474725667006496,0.041474725667006496,0.048672609192047155,12141800.0,0.03244833110940615,0.06928569248744419
2021-03-18,247,554896,2246.5425101214573,52,14,4,143.39999389648438,145.39999389648438,135.6999969482422,140.0,140.0,12141800,0.03244833110940615,0.03244833110940615,0.06928569248744419,15320600.0,0.004999978201729927,0.06460875666065845
2021-03-19,194,361097,1861.3247422680413,41,4,2,141.39999389648438,141.8000030517578,132.8000030517578,139.3000030517578,139.3000030517578,15320600,-0.004999978201729927,0.004999978201729927,0.06460875666065845,8876010.0,0.10337402161095788,0.11449155522548464
2021-03-22,72,268029,3722.625,11,5,0,131.5,131.89999389648438,117.5999984741211,124.9000015258789,124.9000015258789,8876010,-0.10337402161095788,0.10337402161095788,0.11449155522548464,8792320.0,0.14651723641465375,0.14634152276561976
2021-03-23,113,263024,2327.646017699115,21,6,0,114.5999984741211,119.30000305175781,103.69999694824219,106.5999984741211,106.5999984741211,8792320,-0.14651723641465375,0.14651723641465375,0.14634152276561976,8185070.0,0.15384617036237835,0.2527715764275046
2021-03-24,147,539557,3670.4557823129253,37,8,2,108.19999694824219,112.0999984741211,89.30000305175781,90.19999694824219,90.19999694824219,8185070,-0.15384617036237835,0.15384617036237835,0.2527715764275046,13119280.0,0.2128603683728938,0.2166361665235981
2021-03-25,262,582665,2223.912213740458,42,15,2,89.5999984741211,113.19999694824219,89.5,109.4000015258789,109.4000015258789,13119280,0.2128603683728938,0.2128603683728938,0.2166361665235981,8463310.0,0.06398537387903169,0.14843754249159183
2021-03-26,206,508074,2466.378640776699,48,12,3,112.69999694824219,115.30000305175781,100.0999984741211,102.4000015258789,102.4000015258789,8463310,-0.06398537387903169,0.06398537387903169,0.14843754249159183,3733070.0,0.01074217243876796,0.06473427003132548
2021-03-29,83,341942,4119.78313253012,11,7,3,103.19999694824219,107.5999984741211,100.9000015258789,103.5,103.5,3733070,0.01074217243876796,0.01074217243876796,0.06473427003132548,3902050.0,0.0,0.07342993694802989
2021-03-30,94,206851,2200.5425531914893,8,2,2,103.0999984741211,105.19999694824219,97.5999984741211,103.5,103.5,3902050,0.0,0.0,0.07342993694802989,2983230.0,0.013526584791100582,0.041136111763084356
2021-03-31,89,158206,1777.5955056179776,6,2,9,104.0,104.69999694824219,100.5,102.0999984741211,102.0999984741211,2983230,-0.013526584791100582,0.013526584791100582,0.041136111763084356,7747390.0,0.08325171525006891,0.11858972922088312
2021-04-01,132,216069,1636.8863636363637,21,2,11,102.30000305175781,102.5999984741211,91.5,93.5999984741211,93.5999984741211,7747390,-0.08325171525006891,0.08325171525006891,0.11858972922088312,9608230.0,0.13354701072410857,0.1442036123637612
2021-04-05,58,142671,2459.844827586207,9,5,0,101.0,112.5,97.19999694824219,106.0999984741211,106.0999984741211,9608230,0.13354701072410857,0.13354701072410857,0.1442036123637612,4406700.0,0.03864277599514887,0.049019607843137254
2021-04-06,68,121764,1790.6470588235295,6,1,2,104.0,105.0,100.0,102.0,102.0,4406700,-0.03864277599514887,0.03864277599514887,0.049019607843137254,2880430.0,0.03431372549019607,0.033502569053378804
2021-04-07,65,155011,2384.7846153846153,9,0,2,100.69999694824219,101.80000305175781,98.5,98.5,98.5,2880430,-0.03431372549019607,0.03431372549019607,0.033502569053378804,3340870.0,0.006091355067219251,0.052093957044249475
2021-04-08,69,178749,2590.5652173913045,9,1,0,100.0999984741211,100.0999984741211,95.0,97.9000015258789,97.9000015258789,3340870,-0.006091355067219251,0.006091355067219251,0.052093957044249475,2925460.0,0.037793713176385024,0.053078557982833376
2021-04-09,108,182705,1691.712962962963,19,1,2,96.0,97.4000015258789,92.4000015258789,94.19999694824219,94.19999694824219,2925460,-0.037793713176385024,0.037793713176385024,0.053078557982833376,5126980.0,0.08492569277253337,0.11368913455579487
2021-04-12,54,132933,2461.722222222222,9,2,1,94.4000015258789,94.9000015258789,85.0999984741211,86.19999694824219,86.19999694824219,5126980,-0.08492569277253337,0.08492569277253337,0.11368913455579487,4404910.0,0.025522095771739917,0.09162894043333061
2021-04-13,113,226350,2003.0973451327434,15,10,2,86.5999984741211,91.19999694824219,83.0999984741211,88.4000015258789,88.4000015258789,4404910,0.025522095771739917,0.025522095771739917,0.09162894043333061,5116630.0,0.05769228943540328,0.09732618688899565
2021-04-14,116,264879,2283.439655172414,13,1,2,90.0,98.0999984741211,89.0,93.5,93.5,5116630,0.05769228943540328,0.05769228943540328,0.09732618688899565,4519890.0,0.05882352941176472,0.06565656565656566
2021-04-15,95,143854,1514.2526315789473,13,6,0,98.80000305175781,102.30000305175781,95.80000305175781,99.0,99.0,4519890,0.05882352941176472,0.05882352941176472,0.06565656565656566,4069670.0,0.05757572674992106,0.10075028101193408
2021-04-16,67,113223,1689.8955223880596,6,2,0,100.0,100.30000305175781,90.9000015258789,93.30000305175781,93.30000305175781,4069670,-0.05757572674992106,0.05757572674992106,0.10075028101193408,3281430.0,0.03536972469907229,0.04451341087251921
2021-04-19,29,28769,992.0344827586207,3,3,0,94.80000305175781,98.0999984741211,93.80000305175781,96.5999984741211,96.5999984741211,3281430,0.03536972469907229,0.03536972469907229,0.04451341087251921,2700890.0,0.03933742735390722,0.0754310320021849
2021-04-20,72,115187,1599.8194444444443,6,0,3,97.0,97.0999984741211,90.0999984741211,92.80000305175781,92.80000305175781,2700890,-0.03933742735390722,0.03933742735390722,0.0754310320021849,2359820.0,0.05387930857298917,0.06850712412244413
2021-04-21,59,49596,840.6101694915254,5,2,1,92.5,98.0999984741211,91.4000015258789,97.80000305175781,97.80000305175781,2359820,0.05387930857298917,0.05387930857298917,0.06850712412244413,4992350.0,0.02147237636597743,0.0860860694971389
2021-04-22,60,109119,1818.65,2,1,0,99.5,106.5,97.9000015258789,99.9000015258789,99.9000015258789,4992350,0.02147237636597743,0.02147237636597743,0.0860860694971389,2746560.0,0.017016986208972185,0.041338628353488775
2021-04-23,48,136312,2839.8333333333335,4,3,1,100.9000015258789,103.80000305175781,99.5999984741211,101.5999984741211,101.5999984741211,2746560,0.017016986208972185,0.017016986208972185,0.041338628353488775,7859290.0,0.13188978077880642,0.12086957848590353
2021-04-26,40,110528,2763.2,3,0,0,106.9000015258789,119.5999984741211,105.69999694824219,115.0,115.0,7859290,0.13188978077880642,0.13188978077880642,0.12086957848590353,5162980.0,0.003478274138077442,0.08726003606586605
2021-04-27,119,262635,2207.016806722689,13,3,0,116.80000305175781,122.19999694824219,112.19999694824219,114.5999984741211,114.5999984741211,5162980,-0.003478274138077442,0.003478274138077442,0.08726003606586605,3972050.0,0.053228608685353396,0.06820277904035858
2021-04-28,77,86409,1122.1948051948052,2,7,1,108.5,113.9000015258789,106.5,108.5,108.5,3972050,-0.053228608685353396,0.053228608685353396,0.06820277904035858,3778290.0,0.05990783410138245,0.09313725490196079
2021-04-29,86,123987,1441.7093023255813,5,1,2,109.5,110.4000015258789,100.9000015258789,102.0,102.0,3778290,-0.05990783410138245,0.05990783410138245,0.09313725490196079,2774100.0,0.016666636747472374,0.02991026828236396
2021-04-30,54,72618,1344.7777777777778,4,1,2,100.69999694824219,101.80000305175781,98.80000305175781,100.30000305175781,100.30000305175781,2774100,-0.016666636747472374,0.016666636747472374,0.02991026828236396,2760870.0,0.023429228348099573,0.053435049722521326
2021-05-05,58,88265,1521.8103448275863,1,2,0,94.0999984741211,95.69999694824219,90.80000305175781,91.69999694824219,91.69999694824219,2760870,-0.023429228348099573,0.023429228348099573,0.053435049722521326,3958630.0,0.018538680532363738,0.052222188313802084
2021-05-06,185,179444,969.9675675675676,12,5,4,93.30000305175781,94.0,89.30000305175781,90.0,90.0,3958630,-0.018538680532363738,0.018538680532363738,0.052222188313802084,3824500.0,0.05666664971245661,0.0683491073006568
2021-05-07,169,227355,1345.2958579881656,21,10,3,93.19999694824219,97.9000015258789,91.4000015258789,95.0999984741211,95.0999984741211,3824500,0.05666664971245661,0.05666664971245661,0.0683491073006568,4101530.0,0.024185100827143424,0.0605749633824317
2021-05-10,62,101859,1642.8870967741937,7,1,0,99.0,101.5,95.5999984741211,97.4000015258789,97.4000015258789,4101530,0.024185100827143424,0.024185100827143424,0.0605749633824317,4960100.0,0.03182749923568973,0.08756221942047575
2021-05-11,127,156962,1235.9212598425197,4,1,0,99.30000305175781,104.80000305175781,96.0,100.5,100.5,4960100,0.03182749923568973,0.03182749923568973,0.08756221942047575,5442350.0,0.02686564127604174,0.0591085880222938
2021-05-12,98,163127,1664.561224489796,6,4,1,100.30000305175781,106.30000305175781,100.19999694824219,103.19999694824219,103.19999694824219,5442350,0.02686564127604174,0.02686564127604174,0.0591085880222938,29652500.0,0.23740310779551144,0.27877838155744084
2021-05-13,100,131732,1317.32,4,2,0,108.80000305175781,142.0,106.4000015258789,127.69999694824219,127.69999694824219,29652500,0.23740310779551144,0.23740310779551144,0.27877838155744084,20758990.0,0.016444840671114402,0.1363636096463288
2021-05-14,122,141304,1158.2295081967213,11,13,2,133.10000610351562,143.39999389648438,125.69999694824219,129.8000030517578,129.8000030517578,20758990,0.016444840671114402,0.016444840671114402,0.1363636096463288,15893310.0,0.07473032912313804,0.07096780756468414
2021-05-17,37,89929,2430.5135135135133,2,1,0,136.6999969482422,143.8000030517578,133.89999389648438,139.5,139.5,15893310,0.07473032912313804,0.07473032912313804,0.07096780756468414,17248840.0,0.005734788901489596,0.0784034195347951
2021-05-18,68,119896,1763.1764705882354,4,6,0,142.5,146.6999969482422,135.6999969482422,140.3000030517578,140.3000030517578,17248840,0.005734788901489596,0.005734788901489596,0.0784034195347951,8902410.0,0.09907342283343412,0.09256332623731243
2021-05-19,60,98977,1649.6166666666666,7,6,1,129.5,133.10000610351562,121.4000015258789,126.4000015258789,126.4000015258789,8902410,-0.09907342283343412,0.09907342283343412,0.09256332623731243,6141970.0,0.007120265150429184,0.07649395095399651
2021-05-20,67,76069,1135.358208955224,1,3,0,125.9000015258789,129.89999389648438,120.30000305175781,125.5,125.5,6141970,-0.007120265150429184,0.007120265150429184,0.07649395095399651,5393770.0,0.03745017488639191,0.06539729881546075
2021-05-21,81,67468,832.9382716049382,2,2,1,126.0999984741211,128.39999389648438,120.5,120.80000305175781,120.80000305175781,5393770,-0.03745017488639191,0.03745017488639191,0.06539729881546075,11331920.0,0.13245032777974908,0.13084801722190773
2021-05-24,54,38484,712.6666666666666,4,2,0,123.80000305175781,139.60000610351562,121.69999694824219,136.8000030517578,136.8000030517578,11331920,0.13245032777974908,0.13245032777974908,0.13084801722190773,21364410.0,0.1995614213650927,0.19012794508100733
2021-05-25,83,92401,1113.2650602409637,4,2,2,136.10000610351562,166.6999969482422,135.5,164.10000610351562,164.10000610351562,21364410,0.1995614213650927,0.1995614213650927,0.19012794508100733,37906410.0,0.19195611717484962,0.1375255268767647
2021-05-26,105,159047,1514.7333333333333,12,15,3,177.60000610351562,199.5,172.60000610351562,195.60000610351562,195.60000610351562,37906410,0.19195611717484962,0.19195611717484962,0.1375255268767647,70554570.0,0.3558282409596749,0.43174960305286236
2021-05-27,133,221965,1668.9097744360902,14,13,6,186.10000610351562,297.6000061035156,183.10000610351562,265.20001220703125,265.20001220703125,70554570,0.3558282409596749,0.3558282409596749,0.43174960305286236,66062360.0,0.015082955565165479,0.48047476796944316
2021-05-28,157,93489,595.4713375796179,6,35,10,318.1000061035156,367.20001220703125,241.6999969482422,261.20001220703125,261.20001220703125,66062360,-0.015082955565165479,0.015082955565165479,0.48047476796944316,50869460.0,0.22664616739194599,0.15605493430862588
2021-06-01,30,42449,1414.9666666666667,2,5,2,318.8999938964844,335.29998779296875,285.29998779296875,320.3999938964844,320.3999938964844,50869460,0.22664616739194599,0.22664616739194599,0.15605493430862588,22486060.0,0.1323469570343544,0.275402925053862
2021-06-10,294,154932,526.9795918367347,28,25,24,479.29998779296875,515.0,397.1000061035156,428.1000061035156,428.1000061035156,22486060,-0.1323469570343544,0.1323469570343544,0.275402925053862,21800660.0,0.153935979810637,0.1536437123410615
2021-06-11,345,138265,400.768115942029,26,40,21,446.79998779296875,496.0,420.1000061035156,494.0,494.0,21800660,0.153935979810637,0.153935979810637,0.1536437123410615,28558210.0,0.03578951651589923,0.13516257536094375
2021-06-15,127,86182,678.5984251968504,7,12,6,583.9000244140625,647.0999755859375,567.2999877929688,590.4000244140625,590.4000244140625,28558210,0.03578951651589923,0.03578951651589923,0.13516257536094375,16645070.0,0.06537946311808174,0.09931143537590213
2021-06-16,186,84415,453.8440860215054,13,18,4,561.4000244140625,573.4000244140625,518.5999755859375,551.7999877929688,551.7999877929688,16645070,-0.06537946311808174,0.06537946311808174,0.09931143537590213,30357600.0,0.10057992248601355,0.1786596446252328
2021-06-17,181,101995,563.5082872928177,8,16,5,540.0,638.2999877929688,529.7999877929688,607.2999877929688,607.2999877929688,30357600,0.10057992248601355,0.10057992248601355,0.1786596446252328,24364590.0,0.024205520340044084,0.13685450375820438
2021-06-18,160,111540,697.125,6,18,7,612.5999755859375,649.5999755859375,568.5,592.5999755859375,592.5999755859375,24364590,-0.024205520340044084,0.024205520340044084,0.13685450375820438,18587610.0,0.06024291704800766,0.17202367317861741
2021-06-21,78,77594,994.7948717948718,5,7,2,613.4000244140625,630.0999755859375,534.2999877929688,556.9000244140625,556.9000244140625,18587610,-0.06024291704800766,0.06024291704800766,0.17202367317861741,16949410.0,0.04632786256404642,0.13197189429050535
2021-06-22,154,125052,812.025974025974,7,10,9,541.0,587.4000244140625,510.5,582.7000122070312,582.7000122070312,16949410,0.04632786256404642,0.04632786256404642,0.13197189429050535,11629180.0,0.0005148237286498603,0.07375643224699828
2021-06-23,188,107650,572.6063829787234,8,9,7,570.4000244140625,611.0,568.0,583.0,583.0,11629180,0.0005148237286498603,0.0005148237286498603,0.07375643224699828,8035120.0,0.027444253859348233,0.054673721340388004
2021-06-24,167,65336,391.23353293413174,7,7,5,579.7999877929688,587.5999755859375,556.5999755859375,567.0,567.0,8035120,-0.027444253859348233,0.027444253859348233,0.054673721340388004,7759690.0,0.04656088961915783,0.061413269897111836
2021-06-25,127,66494,523.5748031496063,7,5,5,557.5,562.9000244140625,529.7000122070312,540.5999755859375,540.5999755859375,7759690,-0.04656088961915783,0.04656088961915783,0.061413269897111836,9931020.0,0.07491676253981239,0.08655995509593685
2021-06-28,32,13195,412.34375,1,2,1,551.0,593.5999755859375,543.2999877929688,581.0999755859375,581.0999755859375,9931020,0.07491676253981239,0.07491676253981239,0.08655995509593685,6360410.0,0.02891066683668142,0.08541558257965964
2021-06-29,198,157397,794.9343434343434,6,11,6,590.5999755859375,610.0,561.7999877929688,564.2999877929688,564.2999877929688,6360410,-0.02891066683668142,0.02891066683668142,0.08541558257965964,5902060.0,0.004430267683998679,0.062279443460155015
2021-06-30,72,51074,709.3611111111111,2,2,3,560.0,581.7999877929688,546.5,566.7999877929688,566.7999877929688,5902060,0.004430267683998679,0.004430267683998679,0.062279443460155015,5754990.0,0.04340151043708729,0.0955366776590733
2021-07-01,147,32442,220.69387755102042,3,6,2,568.5999755859375,577.0999755859375,525.2999877929688,542.2000122070312,542.2000122070312,5754990,-0.04340151043708729,0.04340151043708729,0.0955366776590733,9027150.0,0.04168210275226669,0.10546572434144637
2021-07-02,113,87506,774.3893805309734,5,7,3,527.7000122070312,532.5,477.70001220703125,519.5999755859375,519.5999755859375,9027150,-0.04168210275226669,0.04168210275226669,0.10546572434144637,6237030.0,0.03849109011190488,0.1074860119115066
2021-07-06,87,46734,537.1724137931035,7,4,2,534.5999755859375,550.7000122070312,497.0,499.6000061035156,499.6000061035156,6237030,-0.03849109011190488,0.03849109011190488,0.1074860119115066,9532020.0,0.09787828922954911,0.13734189531827729
2021-07-07,40,41936,1048.4,1,3,1,477.0,489.8999938964844,428.0,450.70001220703125,450.70001220703125,9532020,-0.09787828922954911,0.09787828922954911,0.13734189531827729,14507820.0,0.06367867963639995,0.23007924321497916
2021-07-08,87,54071,621.5057471264367,3,6,1,409.5,497.8999938964844,387.6000061035156,479.3999938964844,479.3999938964844,14507820,0.06367867963639995,0.06367867963639995,0.23007924321497916,5785860.0,0.036503963752195445,0.06711409484657269
2021-07-09,80,84067,1050.8375,2,3,0,483.70001220703125,489.20001220703125,458.20001220703125,461.8999938964844,461.8999938964844,5785860,-0.036503963752195445,0.036503963752195445,0.06711409484657269,6298640.0,0.07750592826591773,0.10513960842818001
2021-07-12,41,61138,1491.1707317073171,3,4,1,442.8999938964844,465.5,420.70001220703125,426.1000061035156,426.1000061035156,6298640,-0.07750592826591773,0.07750592826591773,0.10513960842818001,8680730.0,0.07650787523245395,0.08742056898725381
2021-07-13,83,43683,526.3012048192771,1,3,2,405.70001220703125,421.3999938964844,387.0,393.5,393.5,8680730,-0.07650787523245395,0.07650787523245395,0.08742056898725381,13783070.0,0.1504447578323539,0.17618903992590335
2021-07-14,75,85024,1133.6533333333334,4,4,2,388.0,391.29998779296875,332.3999938964844,334.29998779296875,334.29998779296875,13783070,-0.1504447578323539,0.1504447578323539,0.17618903992590335,19958450.0,0.07687709585842772,0.14611112806532117
2021-07-15,112,68687,613.2767857142857,15,15,4,322.0,374.0,321.3999938964844,360.0,360.0,19958450,0.07687709585842772,0.07687709585842772,0.14611112806532117,12682570.0,0.028888871934678817,0.12156750359842919
2021-07-16,83,91589,1103.4819277108434,5,5,2,378.29998779296875,385.5,343.0,349.6000061035156,349.6000061035156,12682570,-0.028888871934678817,0.028888871934678817,0.12156750359842919,11289130.0,0.009725382829305906,0.12102828543930766
2021-07-19,50,65032,1300.64,4,5,0,329.5,353.3999938964844,311.5,346.20001220703125,346.20001220703125,11289130,-0.009725382829305906,0.009725382829305906,0.12102828543930766,16867340.0,0.24465620653647369,0.21489906571166265
2021-07-20,45,16123,358.2888888888889,0,1,1,351.3999938964844,443.8999938964844,351.29998779296875,430.8999938964844,430.8999938964844,16867340,0.24465620653647369,0.24465620653647369,0.21489906571166265,5906170.0,0.049162646155865186,0.09857949343594638
2021-08-02,29,67612,2331.448275862069,2,1,0,375.79998779296875,384.79998779296875,350.1000061035156,352.0,352.0,5906170,-0.049162646155865186,0.049162646155865186,0.09857949343594638,6174010.0,0.04573865370316943,0.07234301504046918
2021-08-03,64,16862,263.46875,5,1,2,351.6000061035156,352.1000061035156,327.79998779296875,335.8999938964844,335.8999938964844,6174010,-0.04573865370316943,0.04573865370316943,0.07234301504046918,8549660.0,0.11164037118606351,0.18197047219714602
2021-08-04,92,41453,450.57608695652175,4,3,0,344.29998779296875,352.3999938964844,298.1000061035156,298.3999938964844,298.3999938964844,8549660,-0.11164037118606351,0.11164037118606351,0.18197047219714602,10856510.0,0.1229893195633327,0.15547599270237383
2021-08-05,99,73135,738.7373737373738,6,6,1,310.79998779296875,341.20001220703125,289.1000061035156,335.1000061035156,335.1000061035156,10856510,0.1229893195633327,0.1229893195633327,0.15547599270237383,5285880.0,0.0241719067621069,0.06146781524751529
2021-08-06,82,54037,658.9878048780488,1,3,0,334.20001220703125,335.79998779296875,315.70001220703125,327.0,327.0,5285880,-0.0241719067621069,0.0241719067621069,0.06146781524751529,8105460.0,0.033639143730886945,0.08964493429872411
2021-08-09,61,68171,1117.5573770491803,2,3,0,326.79998779296875,353.79998779296875,323.5,338.0,338.0,8105460,0.033639143730886945,0.033639143730886945,0.08964493429872411,11618150.0,0.06065088757396453,0.18015751876230315
2021-08-10,52,27385,526.6346153846154,0,4,0,369.0,371.6000061035156,314.3999938964844,317.5,317.5,11618150,-0.06065088757396453,0.06065088757396453,0.18015751876230315,6968430.0,0.006299212598425252,0.07955627925044573
