Date,Adj Close,Close,High,Low,Open,Volume
,BB,BB,BB,BB,BB,BB
2020-11-11,5.190000057220459,5.190000057220459,5.230000019073486,5.0,5.059999942779541,5724600
2020-11-12,4.989999771118164,4.989999771118164,5.210000038146973,4.980000019073486,5.190000057220459,2987500
2020-11-13,5.110000133514404,5.110000133514404,5.150000095367432,5.010000228881836,5.019999980926514,5360500
2020-11-16,5.190000057220459,5.190000057220459,5.230000019073486,5.130000114440918,5.139999866485596,3276300
2020-11-17,5.289999961853027,5.289999961853027,5.300000190734863,5.150000095367432,5.21999979019165,3229300
2020-11-18,5.440000057220459,5.440000057220459,5.610000133514404,5.309999942779541,5.349999904632568,6118700
2020-11-19,5.360000133514404,5.360000133514404,5.489999771118164,5.289999961853027,5.489999771118164,4367200
2020-11-20,5.760000228881836,5.760000228881836,5.769999980926514,5.329999923706055,5.360000133514404,6583400
2020-11-23,5.659999847412109,5.659999847412109,5.840000152587891,5.590000152587891,5.809999942779541,4995700
2020-11-24,5.699999809265137,5.699999809265137,5.769999980926514,5.639999866485596,5.739999771118164,5142800
2020-11-25,5.909999847412109,5.909999847412109,5.940000057220459,5.679999828338623,5.699999809265137,4992200
2020-11-27,6.150000095367432,6.150000095367432,6.199999809265137,5.900000095367432,5.940000057220459,3742500
2020-11-30,5.869999885559082,5.869999885559082,6.159999847412109,5.820000171661377,6.150000095367432,6862900
2020-12-01,7.0,7.0,9.6899995803833,6.920000076293945,8.359999656677246,329454900
2020-12-02,7.449999809265137,7.449999809265137,8.40999984741211,7.090000152587891,7.679999828338623,150129800
2020-12-03,7.460000038146973,7.460000038146973,7.610000133514404,7.199999809265137,7.440000057220459,40307200
2020-12-04,8.520000457763672,8.520000457763672,8.550000190734863,7.389999866485596,7.389999866485596,69814500
2020-12-07,8.25,8.25,9.0,8.119999885559082,8.739999771118164,44629100
2020-12-08,8.520000457763672,8.520000457763672,8.720000267028809,8.239999771118164,8.260000228881836,26885100
2020-12-09,8.3100004196167,8.3100004196167,8.649999618530273,8.0600004196167,8.550000190734863,19628000
2020-12-10,8.369999885559082,8.369999885559082,8.399999618530273,8.079999923706055,8.100000381469727,10923200
2020-12-11,8.15999984741211,8.15999984741211,8.329999923706055,7.960000038146973,8.300000190734863,11643200
2020-12-14,8.25,8.25,8.569999694824219,8.15999984741211,8.279999732971191,14675500
2020-12-15,8.300000190734863,8.300000190734863,8.390000343322754,8.09000015258789,8.359999656677246,9782000
2020-12-16,8.239999771118164,8.239999771118164,8.350000381469727,8.170000076293945,8.350000381469727,8043200
2020-12-17,8.260000228881836,8.260000228881836,8.34000015258789,8.029999732971191,8.300000190734863,17717900
2020-12-18,6.949999809265137,6.949999809265137,7.829999923706055,6.880000114440918,7.829999923706055,49470100
2020-12-21,7.110000133514404,7.110000133514404,7.199999809265137,6.730000019073486,6.840000152587891,17988300
2020-12-22,7.190000057220459,7.190000057220459,7.440000057220459,7.050000190734863,7.179999828338623,16741500
2020-12-23,7.090000152587891,7.090000152587891,7.329999923706055,7.079999923706055,7.300000190734863,9115500
2020-12-24,7.059999942779541,7.059999942779541,7.239999771118164,7.050000190734863,7.119999885559082,6088300
2020-12-28,6.880000114440918,6.880000114440918,7.130000114440918,6.849999904632568,7.099999904632568,9820100
2020-12-29,6.769999980926514,6.769999980926514,7.0,6.679999828338623,6.980000019073486,11284200
2020-12-30,6.670000076293945,6.670000076293945,6.809999942779541,6.599999904632568,6.789999961853027,9434900
2020-12-31,6.630000114440918,6.630000114440918,6.800000190734863,6.630000114440918,6.679999828338623,7530600
2021-01-04,6.579999923706055,6.579999923706055,6.820000171661377,6.519999980926514,6.699999809265137,11139200
2021-01-05,6.769999980926514,6.769999980926514,6.800000190734863,6.559999942779541,6.619999885559082,9108900
2021-01-06,6.710000038146973,6.710000038146973,6.909999847412109,6.630000114440918,6.710000038146973,11022300
2021-01-07,7.059999942779541,7.059999942779541,7.119999885559082,6.71999979019165,6.75,13062800
2021-01-08,7.559999942779541,7.559999942779541,7.639999866485596,7.099999904632568,7.21999979019165,23039300
2021-01-11,7.650000095367432,7.650000095367432,7.789999961853027,7.320000171661377,7.639999866485596,15720100
2021-01-12,7.630000114440918,7.630000114440918,7.710000038146973,7.480000019073486,7.690000057220459,9416000
2021-01-13,7.440000057220459,7.440000057220459,7.659999847412109,7.400000095367432,7.650000095367432,8345500
2021-01-14,9.109999656677246,9.109999656677246,9.329999923706055,7.46999979019165,7.510000228881836,65231300
2021-01-15,9.84000015258789,9.84000015258789,11.5600004196167,9.399999618530273,10.680000305175781,153854700
2021-01-19,12.350000381469727,12.350000381469727,12.390000343322754,10.579999923706055,10.850000381469727,112483200
2021-01-20,12.789999961853027,12.789999961853027,13.640000343322754,12.380000114440918,13.229999542236328,130140700
2021-01-21,12.850000381469727,12.850000381469727,12.949999809265137,12.010000228881836,12.619999885559082,63272900
2021-01-22,14.039999961853027,14.039999961853027,14.279999732971191,12.170000076293945,12.369999885559082,120473600
2021-01-25,18.030000686645508,18.030000686645508,20.829999923706055,15.739999771118164,19.549999237060547,363829100
2021-01-26,18.920000076293945,18.920000076293945,19.510000228881836,17.190000534057617,19.09000015258789,242740800
2021-01-27,25.100000381469727,25.100000381469727,28.770000457763672,19.809999465942383,20.25,372222600
2021-01-28,14.649999618530273,14.649999618530273,22.5,13.399999618530273,19.469999313354492,194906600
2021-01-29,14.100000381469727,14.100000381469727,18.1200008392334,13.6899995803833,17.979999542236328,94049200
2021-02-01,14.630000114440918,14.630000114440918,15.539999961853027,12.729999542236328,14.640000343322754,78506000
2021-02-02,11.550000190734863,11.550000190734863,13.75,11.079999923706055,13.470000267028809,80520900
2021-02-03,12.0,12.0,12.470000267028809,11.079999923706055,11.720000267028809,50001300
2021-02-04,12.149999618530273,12.149999618530273,12.430000305175781,11.529999732971191,12.119999885559082,33668000
2021-02-05,13.229999542236328,13.229999542236328,13.670000076293945,11.880000114440918,11.920000076293945,44183100
2021-02-08,13.760000228881836,13.760000228881836,14.350000381469727,13.300000190734863,13.779999732971191,37068900
2021-02-09,13.430000305175781,13.430000305175781,13.649999618530273,13.010000228881836,13.609999656677246,23252500
2021-02-10,13.100000381469727,13.100000381469727,13.489999771118164,12.75,13.069999694824219,27277900
2021-02-11,12.460000038146973,12.460000038146973,13.09000015258789,12.130000114440918,12.84000015258789,22895500
2021-02-12,13.039999961853027,13.039999961853027,13.289999961853027,12.119999885559082,12.289999961853027,18222500
2021-02-16,12.210000038146973,12.210000038146973,13.170000076293945,12.050000190734863,13.119999885559082,25480200
2021-02-17,11.319999694824219,11.319999694824219,11.819999694824219,11.010000228881836,11.800000190734863,26222900
2021-02-18,10.9399995803833,10.9399995803833,11.279999732971191,10.75,10.829999923706055,19052600
2021-02-19,10.899999618530273,10.899999618530273,11.1899995803833,10.619999885559082,10.970000267028809,20132700
2021-02-22,10.680000305175781,10.680000305175781,11.5600004196167,10.569999694824219,10.609999656677246,21227500
2021-02-23,10.399999618530273,10.399999618530273,10.460000038146973,9.630000114440918,10.289999961853027,27150600
2021-02-24,11.319999694824219,11.319999694824219,11.720000267028809,10.180000305175781,10.289999961853027,40660700
2021-02-25,10.579999923706055,10.579999923706055,12.149999618530273,10.350000381469727,12.140000343322754,46082800
2021-02-26,10.050000190734863,10.050000190734863,10.819999694824219,10.010000228881836,10.479999542236328,22542400
2021-03-01,10.90999984741211,10.90999984741211,11.25,10.289999961853027,10.289999961853027,24897300
2021-03-02,10.5,10.5,10.9399995803833,10.420000076293945,10.899999618530273,12395300
2021-03-03,10.149999618530273,10.149999618530273,10.720000267028809,10.050000190734863,10.479999542236328,14866300
2021-03-04,9.84000015258789,9.84000015258789,10.369999885559082,9.59000015258789,10.010000228881836,26124100
2021-03-05,9.449999809265137,9.449999809265137,9.850000381469727,8.819999694824219,9.800000190734863,23723400
2021-03-08,9.75,9.75,10.020000457763672,9.1899995803833,9.390000343322754,16479500
2021-03-09,10.449999809265137,10.449999809265137,10.680000305175781,10.029999732971191,10.1899995803833,21437800
2021-03-10,10.34000015258789,10.34000015258789,11.010000228881836,10.149999618530273,11.010000228881836,23939100
2021-03-11,10.699999809265137,10.699999809265137,10.800000190734863,10.329999923706055,10.550000190734863,12306200
2021-03-12,11.850000381469727,11.850000381469727,11.930000305175781,10.359999656677246,10.470000267028809,25863200
2021-03-15,11.680000305175781,11.680000305175781,12.520000457763672,11.550000190734863,12.09000015258789,25353500
2021-03-16,11.460000038146973,11.460000038146973,12.199999809265137,11.270000457763672,11.869999885559082,19812400
2021-03-17,11.600000381469727,11.600000381469727,11.65999984741211,11.149999618530273,11.329999923706055,9710500
2021-03-18,10.760000228881836,10.760000228881836,11.470000267028809,10.65999984741211,11.390000343322754,11400300
2021-03-19,10.949999809265137,10.949999809265137,11.170000076293945,10.6899995803833,10.829999923706055,10519100
2021-03-22,10.710000038146973,10.710000038146973,11.34000015258789,10.65999984741211,11.0,7903600
2021-03-23,10.069999694824219,10.069999694824219,10.6899995803833,10.020000457763672,10.6899995803833,12245500
2021-03-24,9.579999923706055,9.579999923706055,10.220000267028809,9.550000190734863,10.210000038146973,12636100
2021-03-25,9.880000114440918,9.880000114440918,9.970000267028809,9.25,9.3100004196167,14363900
2021-03-26,9.630000114440918,9.630000114440918,10.050000190734863,9.289999961853027,10.050000190734863,13197200
2021-03-29,9.199999809265137,9.199999809265137,9.670000076293945,9.140000343322754,9.5600004196167,13538000
2021-03-30,9.34000015258789,9.34000015258789,9.40999984741211,8.880000114440918,9.079999923706055,17569600
2021-03-31,8.430000305175781,8.430000305175781,8.729999542236328,8.359999656677246,8.609999656677246,32865200
2021-04-01,8.600000381469727,8.600000381469727,8.890000343322754,8.5,8.59000015258789,14709900
2021-04-05,9.300000190734863,9.300000190734863,9.34000015258789,8.619999885559082,8.75,18460000
2021-04-06,8.989999771118164,8.989999771118164,9.279999732971191,8.9399995803833,9.130000114440918,9807300
2021-04-07,8.90999984741211,8.90999984741211,9.510000228881836,8.90999984741211,9.449999809265137,16106100
2021-04-08,9.4399995803833,9.4399995803833,9.59000015258789,8.949999809265137,8.989999771118164,11406800
2021-04-09,9.130000114440918,9.130000114440918,9.420000076293945,9.100000381469727,9.319999694824219,6685200
2021-04-12,9.029999732971191,9.029999732971191,9.279999732971191,8.960000038146973,9.09000015258789,6501800
2021-04-13,9.100000381469727,9.100000381469727,9.220000267028809,8.899999618530273,9.069999694824219,6896000
2021-04-14,9.0,9.0,9.369999885559082,8.989999771118164,9.050000190734863,7711600
2021-04-15,8.770000457763672,8.770000457763672,9.140000343322754,8.649999618530273,9.100000381469727,8438200
2021-04-16,8.699999809265137,8.699999809265137,8.760000228881836,8.5,8.6899995803833,7577500
2021-04-19,8.619999885559082,8.619999885559082,8.789999961853027,8.460000038146973,8.649999618530273,6377700
2021-04-20,8.210000038146973,8.210000038146973,8.6899995803833,8.0600004196167,8.59000015258789,12637600
2021-04-21,8.65999984741211,8.65999984741211,8.670000076293945,8.039999961853027,8.09000015258789,9263300
2021-04-22,8.640000343322754,8.640000343322754,8.970000267028809,8.579999923706055,8.6899995803833,8636300
2021-04-23,8.850000381469727,8.850000381469727,8.880000114440918,8.59000015258789,8.65999984741211,5426100
2021-04-26,9.09000015258789,9.09000015258789,9.1899995803833,8.84000015258789,8.859999656677246,8168100
2021-04-27,9.289999961853027,9.289999961853027,9.619999885559082,8.869999885559082,9.15999984741211,21110700
2021-04-28,9.300000190734863,9.300000190734863,9.670000076293945,9.119999885559082,9.229999542236328,12299900
2021-04-29,9.0600004196167,9.0600004196167,9.449999809265137,8.880000114440918,9.449999809265137,6870000
2021-04-30,8.829999923706055,8.829999923706055,9.130000114440918,8.760000228881836,8.960000038146973,6135800
2021-05-03,8.609999656677246,8.609999656677246,8.90999984741211,8.569999694824219,8.890000343322754,5724900
2021-05-04,8.359999656677246,8.359999656677246,8.59000015258789,8.140000343322754,8.520000457763672,8622900
2021-05-05,8.220000267028809,8.220000267028809,8.460000038146973,8.149999618530273,8.4399995803833,5292300
2021-05-06,8.149999618530273,8.149999618530273,8.220000267028809,7.980000019073486,8.149999618530273,7009600
2021-05-07,8.479999542236328,8.479999542236328,8.630000114440918,8.199999809265137,8.210000038146973,5591900
2021-05-10,8.130000114440918,8.130000114440918,8.4399995803833,8.130000114440918,8.430000305175781,5755100
2021-05-11,8.300000190734863,8.300000190734863,8.34000015258789,7.769999980926514,7.880000114440918,8230200
2021-05-12,7.949999809265137,7.949999809265137,8.25,7.889999866485596,8.199999809265137,7447300
2021-05-13,7.940000057220459,7.940000057220459,8.180000305175781,7.710000038146973,7.989999771118164,13669500
2021-05-14,8.4399995803833,8.4399995803833,8.539999961853027,7.989999771118164,8.0,9579300
2021-05-17,8.489999771118164,8.489999771118164,8.569999694824219,8.279999732971191,8.319999694824219,5199900
2021-05-18,8.770000457763672,8.770000457763672,9.029999732971191,8.430000305175781,8.550000190734863,7234400
2021-05-19,8.539999961853027,8.539999961853027,8.59000015258789,8.34000015258789,8.4399995803833,5238500
2021-05-20,8.779999732971191,8.779999732971191,8.8100004196167,8.520000457763672,8.640000343322754,4089300
2021-05-21,8.520000457763672,8.520000457763672,8.869999885559082,8.520000457763672,8.84000015258789,5029000
2021-05-24,8.619999885559082,8.619999885559082,8.670000076293945,8.460000038146973,8.5600004196167,4336500
2021-05-25,8.59000015258789,8.59000015258789,8.699999809265137,8.470000267028809,8.640000343322754,7590900
2021-05-26,9.4399995803833,9.4399995803833,9.600000381469727,8.6899995803833,8.789999961853027,26504900
2021-05-27,9.970000267028809,9.970000267028809,10.149999618530273,9.25,9.699999809265137,45662100
2021-05-28,10.069999694824219,10.069999694824219,12.09000015258789,9.9399995803833,10.3100004196167,116292700
2021-06-01,11.5600004196167,11.5600004196167,11.609999656677246,10.520000457763672,11.229999542236328,87552400
2021-06-02,15.25,15.25,16.65999984741211,12.329999923706055,12.90999984741211,346138300
2021-06-03,15.880000114440918,15.880000114440918,20.170000076293945,13.5600004196167,18.940000534057617,536739400
2021-06-04,13.859999656677246,13.859999656677246,16.350000381469727,13.699999809265137,15.960000038146973,174183700
2021-06-07,15.770000457763672,15.770000457763672,16.600000381469727,14.119999885559082,14.449999809265137,197778200
2021-06-08,15.800000190734863,15.800000190734863,17.170000076293945,15.25,16.479999542236328,162544200
2021-06-09,15.15999984741211,15.15999984741211,16.18000030517578,14.300000190734863,15.430000305175781,103503100
2021-06-10,13.890000343322754,13.890000343322754,15.239999771118164,13.800000190734863,14.75,68611400
2021-06-11,14.180000305175781,14.180000305175781,14.329999923706055,13.569999694824219,14.119999885559082,56132800
2021-06-14,14.050000190734863,14.050000190734863,14.75,13.8100004196167,14.239999771118164,47532000
2021-06-15,13.989999771118164,13.989999771118164,14.40999984741211,13.550000190734863,13.9399995803833,39804700
2021-06-16,12.880000114440918,12.880000114440918,13.800000190734863,12.59000015258789,13.649999618530273,44085000
2021-06-17,13.510000228881836,13.510000228881836,13.65999984741211,12.59000015258789,12.65999984741211,43188000
2021-06-18,12.899999618530273,12.899999618530273,13.869999885559082,12.619999885559082,13.539999961853027,38351400
2021-06-21,12.800000190734863,12.800000190734863,12.970000267028809,12.319999694824219,12.869999885559082,23253600
2021-06-22,13.40999984741211,13.40999984741211,13.569999694824219,12.399999618530273,12.770000457763672,32563300
2021-06-23,13.140000343322754,13.140000343322754,13.470000267028809,12.90999984741211,13.260000228881836,22997600
2021-06-24,12.680000305175781,12.680000305175781,13.329999923706055,12.640000343322754,13.229999542236328,22159000
2021-06-25,12.119999885559082,12.119999885559082,12.460000038146973,11.760000228881836,12.210000038146973,36954200
2021-06-28,12.800000190734863,12.800000190734863,12.859999656677246,12.039999961853027,12.0600004196167,31117800
2021-06-29,12.239999771118164,12.239999771118164,12.6899995803833,12.1899995803833,12.529999732971191,14336800
2021-06-30,12.220000267028809,12.220000267028809,12.510000228881836,11.949999809265137,12.109999656677246,13816700
2021-07-01,12.170000076293945,12.170000076293945,12.270000457763672,11.869999885559082,12.180000305175781,12244100
2021-07-02,11.989999771118164,11.989999771118164,12.25,11.819999694824219,12.079999923706055,10363100
2021-07-06,12.069999694824219,12.069999694824219,12.390000343322754,11.979999542236328,12.039999961853027,10881200
2021-07-07,11.4399995803833,11.4399995803833,12.140000343322754,11.369999885559082,12.079999923706055,12343300
2021-07-08,11.550000190734863,11.550000190734863,11.779999732971191,10.899999618530273,11.079999923706055,12555800
2021-07-09,11.789999961853027,11.789999961853027,11.800000190734863,11.399999618530273,11.489999771118164,5444500
2021-07-12,11.25,11.25,11.829999923706055,11.170000076293945,11.770000457763672,7346800
2021-07-13,11.079999923706055,11.079999923706055,11.420000076293945,10.869999885559082,11.170000076293945,6825500
2021-07-14,10.65999984741211,10.65999984741211,11.210000038146973,10.539999961853027,11.140000343322754,9783400
2021-07-15,10.569999694824219,10.569999694824219,10.90999984741211,10.239999771118164,10.489999771118164,12855700
2021-07-16,10.109999656677246,10.109999656677246,10.6899995803833,9.960000038146973,10.579999923706055,10336000
2021-07-19,9.880000114440918,9.880000114440918,10.09000015258789,9.65999984741211,9.819999694824219,12812500
2021-07-20,10.619999885559082,10.619999885559082,10.720000267028809,9.9399995803833,9.979999542236328,11079700
2021-07-21,10.819999694824219,10.819999694824219,10.869999885559082,10.399999618530273,10.430000305175781,7894300
2021-07-22,10.380000114440918,10.380000114440918,10.899999618530273,10.350000381469727,10.739999771118164,4596100
2021-07-23,10.180000305175781,10.180000305175781,10.4399995803833,10.039999961853027,10.380000114440918,4737400
2021-07-26,10.15999984741211,10.15999984741211,10.40999984741211,9.960000038146973,10.210000038146973,8374000
2021-07-27,9.90999984741211,9.90999984741211,10.180000305175781,9.640000343322754,10.15999984741211,8996900
2021-07-28,10.770000457763672,10.770000457763672,11.0,9.970000267028809,9.970000267028809,15858200
2021-07-29,10.350000381469727,10.350000381469727,10.699999809265137,10.300000190734863,10.5600004196167,8040800
2021-07-30,10.15999984741211,10.15999984741211,10.489999771118164,10.050000190734863,10.289999961853027,5346100
2021-08-02,10.100000381469727,10.100000381469727,10.40999984741211,10.09000015258789,10.199999809265137,4727200
2021-08-03,10.170000076293945,10.170000076293945,10.180000305175781,9.869999885559082,10.09000015258789,5764500
2021-08-04,9.869999885559082,9.869999885559082,10.229999542236328,9.819999694824219,10.109999656677246,7245500
2021-08-05,10.430000305175781,10.430000305175781,10.630000114440918,9.869999885559082,9.90999984741211,10969300
2021-08-06,10.289999961853027,10.289999961853027,10.460000038146973,10.199999809265137,10.329999923706055,4492900
2021-08-09,10.40999984741211,10.40999984741211,10.539999961853027,10.1899995803833,10.25,6133500
2021-08-10,10.369999885559082,10.369999885559082,10.649999618530273,10.279999732971191,10.40999984741211,4915700
2021-08-11,10.319999694824219,10.319999694824219,10.4399995803833,10.069999694824219,10.40999984741211,5142800
2021-08-12,10.170000076293945,10.170000076293945,10.4399995803833,10.069999694824219,10.289999961853027,3684500
2021-08-13,9.880000114440918,9.880000114440918,10.170000076293945,9.859999656677246,10.109999656677246,5786900
2021-08-16,9.670000076293945,9.670000076293945,9.890000343322754,9.5600004196167,9.819999694824219,7500800
2021-08-17,9.670000076293945,9.670000076293945,9.869999885559082,9.479999542236328,9.600000381469727,9442700
